"imdbId","name","year","genre","directorId","imdbRating","numOfVotesImdb","twitterRating","numOfVotesTwitter"
"tt1243974","Aloha","2015","6","1081","1","62021","2","141"
"tt1846589","Hunter Killer","2018","2","1804518","2","52179","2","141"
"tt2281587","Muppets Most Wanted","2014","1","90386","2","31433","2","142"
"tt3850590","Krampus","2015","6","1002424","2","61910","2","142"
"tt1726669","Killer Joe","2011","3","1243","2","72486","2","143"
"tt0830515","Quantum of Solace","2008","2","286975","2","402685","2","143"
"tt1567609","Get the Gringo","2012","2","344496","2","102943","2","144"
"tt2932536","47 Meters Down","2017","1","1266897","2","48566","2","144"
"tt8688634","21 Bridges","2019","2","1047532","2","46733","2","144"
"tt2243537","A Haunted House","2013","6","1639277","1","43634","2","144"
"tt1381404","The Company You Keep","2012","4","602","2","31483","2","144"
"tt6133466","The First Purge","2018","2","2618764","1","54214","2","144"
"tt1596365","The Woman in Black","2012","4","1220140","2","173454","2","145"
"tt1082807","The Belko Experiment","2016","9","572562","2","43709","2","145"
"tt6663582","The Spy Who Dumped Me","2018","2","2573005","2","67634","2","146"
"tt2244901","I Give It a Year","2013","6","563243","2","35455","2","146"
"tt2368619","The Take","2016","2","1220140","2","37635","2","146"
"tt4139588","Polar","2019","2","959774","2","73808","2","146"
"tt1911658","Penguins of Madagascar","2014","1","971239","2","78389","2","147"
"tt4361050","Ouija: Origin of Evil","2016","4","1093039","2","53539","2","148"
"tt1160996","The Colony","2013","2","1199954","1","42895","2","148"
"tt3758172","Jungle","2017","2","572562","2","46208","2","149"
"tt6306064","Adrift","2018","2","466349","2","46395","2","149"
"tt1298650","Pirates of the Caribbean: On Stranger Tides","2011","2","551128","2","477685","2","149"
"tt1972779","The Best of Me","2014","4","1355","2","65715","2","150"
"tt2170299","Bad Words","2013","6","867","2","46378","2","151"
"tt1582507","House at the End of the Street","2012","4","867127","2","72097","2","151"
"tt1825157","The Double","2013","6","1547964","2","47114","2","152"
"tt2230358","Curse of Chucky","2013","9","238841","2","34288","2","152"
"tt3530002","The Night Before","2015","6","1349522","2","64763","2","152"
"tt1473832","Bridget Jones's Baby","2016","6","536632","2","67661","2","152"
"tt4853102","Batman: The Killing Joke","2016","2","515005","2","49147","2","152"
"tt5592248","The Beguiled","2017","4","1068","2","51502","2","152"
"tt1486834","The F Word","2013","6","236226","2","70281","2","153"
"tt3442006","Cake","2014","4","1400426","2","35165","2","154"
"tt1121096","Seventh Son","2014","2","91076","2","70703","2","154"
"tt1673434","The Twilight Saga: Breaking Dawn - Part 2","2012","1","174374","2","229911","2","155"
"tt4622512","Battle of the Sexes","2017","5","267512","2","49658","2","156"
"tt1636826","Project X","2012","6","1294036","2","187695","2","156"
"tt1409024","Men in Black 3","2012","2","1756","2","333207","2","156"
"tt1694020","The Guilt Trip","2012","6","281945","2","35196","2","157"
"tt1528071","Horns","2013","6","14960","2","77080","2","158"
"tt3401882","Fist Fight","2017","6","7193","2","39325","2","158"
"tt3203616","The Cobbler","2014","6","565336","2","51892","2","159"
"tt2388771","Mowgli: Legend of the Jungle","2018","1","785227","2","55653","2","159"
"tt1691917","Planes","2013","1","355806","2","42064","2","160"
"tt1599348","Safe House","2012","2","1174251","2","204731","2","161"
"tt2051879","Europa Report","2013","4","179542","2","67016","2","162"
"tt3829266","The Predator","2018","2","948","1","115181","2","162"
"tt1648179","Here Comes the Boom","2012","2","178997","2","85616","2","163"
"tt4731136","A Cure for Wellness","2016","4","893659","2","85224","2","163"
"tt4530422","Overlord","2018","2","1170339","2","84829","2","163"
"tt1741273","Secret in Their Eyes","2015","3","712753","2","42865","2","163"
"tt5657856","Brawl in Cell Block 99","2017","2","951975","2","58049","2","163"
"tt2717822","Blackhat","2015","2","520","1","51725","2","163"
"tt1258197","Exam","2009","8","371955","2","104651","2","163"
"tt8663516","Child's Play","2019","9","2209002","2","43484","2","164"
"tt1837703","The Fifth Estate","2013","5","174374","2","38640","2","164"
"tt2103254","Tammy","2014","6","1229520","1","47905","2","164"
"tt1711525","Office Christmas Party","2016","6","817447","2","68017","2","165"
"tt8079248","Yesterday","2019","6","965","2","110299","2","166"
"tt2283336","Men in Black: International","2019","2","336620","2","107015","2","167"
"tt6921996","Johnny English Strikes Again","2018","2","1256143","2","63126","2","167"
"tt1430612","Brick Mansions","2014","2","216214","2","39752","2","167"
"tt1531901","Byzantium","2012","4","1403","2","40994","2","168"
"tt2094018","Hours","2013","4","2104063","2","28063","2","168"
"tt1790886","The Campaign","2012","6","5366","2","124033","2","169"
"tt2361317","Live by Night","2016","2","255","2","51729","2","169"
"tt1781769","Anna Karenina","2012","4","942504","2","91033","2","170"
"tt1298649","The Watch","2012","6","1676223","2","120607","2","170"
"tt4158096","Free Fire","2016","2","1296554","2","41541","2","170"
"tt2463288","Walk of Shame","2014","6","109359","2","50864","2","170"
"tt3045616","Mortdecai","2015","2","462895","2","66892","2","171"
"tt5774060","Underwater","2020","2","1827931","2","57332","2","172"
"tt2567026","Alice Through the Looking Glass","2016","1","90386","2","92251","2","172"
"tt2870756","Magic in the Moonlight","2014","6","95","2","63657","2","172"
"tt1374992","Upside Down","2012","4","812626","2","69101","2","173"
"tt1029360","Poltergeist","2015","9","1481493","1","54774","2","173"
"tt7752126","Brightburn","2019","4","946521","2","77345","2","173"
"tt10039344","Countdown","2019","9","2280148","1","25062","2","174"
"tt3289956","The Autopsy of Jane Doe","2016","9","4217","2","97648","2","174"
"tt2823054","Mike and Dave Need Wedding Dates","2016","6","2021516","2","81790","2","174"
"tt1850457","Sisters","2015","6","601337","2","62522","2","175"
"tt2870612","As Above, So Below","2014","9","235719","2","76427","2","175"
"tt2357291","Rio 2","2014","1","757858","2","79315","2","176"
"tt1413495","Paranoia","2013","4","525659","2","34906","2","176"
"tt2404233","Gods of Egypt","2016","2","1639","1","105218","2","176"
"tt3748172","Gerald's Game","2017","4","1093039","2","88335","2","177"
"tt1440129","Battleship","2012","2","916","2","235216","2","177"
"tt0376994","X-Men: The Last Stand","2006","2","711840","2","479739","2","178"
"tt0054953","The Guns of Navarone","1961","2","496746","3","45128","2","179"
"tt2557478","Pacific Rim: Uprising","2018","2","215299","2","104914","2","179"
"tt1426329","Lovelace","2013","5","295243","2","38439","2","180"
"tt3072482","Hardcore Henry","2015","2","5820154","2","86016","2","180"
"tt1568338","Man on a Ledge","2012","2","1300606","2","144110","2","180"
"tt4695012","It Comes at Night","2017","9","4099092","2","83191","2","181"
"tt1480295","Killing Season","2013","2","425756","1","35653","2","182"
"tt1413492","12 Strong","2018","2","3350420","2","66690","2","182"
"tt2402157","The November Man","2014","2","2044","2","63014","2","182"
"tt8629748","Spenser Confidential","2020","2","916","2","65954","2","183"
"tt2548396","The Cloverfield Paradox","2018","2","1564809","2","94388","2","183"
"tt6394270","Bombshell","2019","5","5366","2","82181","2","184"
"tt1931435","The Big Wedding","2013","6","951698","2","47186","2","184"
"tt3715320","Irrational Man","2015","6","95","2","58181","2","184"
"tt2473682","Paranormal Activity: The Marked Ones","2014","9","484907","1","39684","2","184"
"tt1735898","Snow White and the Huntsman","2012","2","2782185","2","271803","2","184"
"tt8350360","Annabelle Comes Home","2019","9","2477891","2","56485","2","185"
"tt2884018","Macbeth","2015","4","997291","2","52570","2","187"
"tt1850397","The Loft","2014","8","887452","2","51609","2","190"
"tt2265398","Drinking Buddies","2013","6","1846132","2","55820","2","190"
"tt2436386","Project Almanac","2015","4","2410311","2","75633","2","190"
"tt1014763","Child 44","2015","3","1174251","2","65409","2","192"
"tt4560436","Mile 22","2018","2","916","2","66500","2","192"
"tt1985949","The Angry Birds Movie","2016","2","717678","2","79559","2","192"
"tt1389072","Downsizing","2017","4","668247","2","97996","2","193"
"tt1292566","How to Be Single","2016","6","228542","2","80510","2","193"
"tt1077368","Dark Shadows","2012","6","318","2","245994","2","193"
"tt1458169","Kidnap","2017","2","1060986","2","33548","2","194"
"tt1212428","The Lost City of Z","2016","5","336695","2","77850","2","194"
"tt1307068","Seeking a Friend for the End of the World","2012","1","1032521","2","107035","2","195"
"tt1051904","Goosebumps","2015","1","1224299","2","80183","2","198"
"tt3014866","Criminal","2016","2","1033517","2","58978","2","199"
"tt1601913","The Grey","2011","2","138620","2","239338","2","199"
"tt7556122","The Old Guard","2020","2","697656","2","117650","2","199"
"tt1389096","Stand Up Guys","2012","6","1770","2","52947","2","201"
"tt1282140","Easy A","2010","6","323239","2","356316","2","204"
"tt1371150","This Is Where I Leave You","2014","6","506613","2","72783","2","204"
"tt3195644","Insidious: Chapter 3","2015","9","1191481","2","92840","2","205"
"tt1764651","The Expendables 2","2012","2","922346","2","290665","2","205"
"tt7547410","Dora and the Lost City of Gold","2019","1","90386","2","23159","2","205"
"tt1974419","The Neon Demon","2016","9","716347","2","83333","2","206"
"tt1547234","Premium Rush","2012","2","462895","2","109697","2","206"
"tt2592614","Resident Evil: The Final Chapter","2016","2","27271","2","83239","2","207"
"tt3713166","Unfriended","2014","9","300174","2","68179","2","207"
"tt0783640","The Last Full Measure","2019","4","733149","2","7094","2","207"
"tt2058673","Point Break","2015","2","179697","1","58110","2","208"
"tt1615065","Savages","2012","3","231","2","121677","2","209"
"tt2239822","Valerian and the City of a Thousand Planets","2017","2","108","2","160480","2","210"
"tt3741700","Godzilla: King of the Monsters","2019","2","1002424","2","129487","2","210"
"tt1985966","Cloudy With a Chance of Meatballs 2","2013","1","2329165","2","89759","2","211"
"tt3410834","Allegiant","2016","2","777881","2","107770","2","211"
"tt3717490","Power Rangers","2017","2","2410311","2","101049","2","213"
"tt1645170","The Dictator","2012","6","153078","2","275948","2","214"
"tt3949660","Teenage Mutant Ninja Turtles: Out of the Shadows","2016","2","1757777","2","83768","2","215"
"tt3522806","Mechanic: Resurrection","2016","2","304541","2","75595","2","215"
"tt2140379","Self/less","2015","2","802248","2","89056","2","215"
"tt8106534","6 Underground","2019","2","881","2","135467","2","215"
"tt2869728","Ride Along 2","2016","2","1103162","2","53029","2","216"
"tt3647498","Blood Father","2016","2","724938","2","59109","2","217"
"tt1791528","Inherent Vice","2014","6","759","2","93814","2","219"
"tt1684233","Welcome to the Punch","2013","2","2123102","2","31961","2","220"
"tt5886046","Escape Room","2019","2","733263","2","82105","2","223"
"tt3469046","Despicable Me 3","2017","1","3210494","2","111642","2","224"
"tt1411697","The Hangover Part II","2011","6","680846","2","460899","2","226"
"tt1293847","xXx: Return of Xander Cage","2017","2","142286","1","84574","2","226"
"tt5308322","Happy Death Day","2017","9","484907","2","114748","2","226"
"tt0458525","X-Men Origins: Wolverine","2009","2","4303","2","464284","2","226"
"tt4287320","The Circle","2017","4","1242054","1","83492","2","226"
"tt2692250","Night at the Museum: Secret of the Tomb","2014","1","506613","2","105606","2","227"
"tt1674771","Entourage","2015","6","254120","2","75688","2","227"
"tt2679042","Hitman: Agent 47","2015","2","5507490","2","84926","2","229"
"tt3348730","Jigsaw","2017","3","1294962","2","67772","2","229"
"tt2649554","Midnight Special","2016","4","2158772","2","75165","2","229"
"tt1618442","The Last Witch Hunter","2015","2","252135","2","94405","2","229"
"tt1194173","The Bourne Legacy","2012","2","6904","2","283379","2","229"
"tt1234719","Red Dawn","2012","2","103187","1","73078","2","229"
"tt2377322","Deliver Us from Evil","2014","2","220600","2","70588","2","229"
"tt3097204","The Inbetweeners 2","2014","6","606597","2","40953","2","230"
"tt2224026","Home","2015","1","426333","2","91255","2","230"
"tt2226597","The Mountain Between Us","2017","2","9463","2","66543","2","230"
"tt1559547","Beautiful Creatures","2013","4","481418","2","83687","2","231"
"tt2345737","The Rover","2014","2","2391575","2","44503","2","231"
"tt1742334","Sabotage","2014","2","43742","2","58939","2","233"
"tt4034354","Swiss Army Man","2016","6","3215397","2","104975","2","233"
"tt2980210","A Hologram for the King","2016","6","878756","2","40125","2","233"
"tt2381991","The Huntsman: Winter's War","2016","2","1031639","2","97135","2","234"
"tt1386703","Total Recall","2012","2","936482","2","239153","2","235"
"tt3567288","The Visit","2015","9","796117","2","112908","2","236"
"tt3622592","Paper Towns","2015","6","1500577","2","94563","2","236"
"tt1661382","Grudge Match","2013","6","781842","2","57468","2","236"
"tt1981128","Geostorm","2017","2","2041","1","93116","2","236"
"tt1605717","Frank","2014","6","1049433","2","74553","2","237"
"tt2273657","True Story","2015","5","3734458","2","63197","2","237"
"tt3691740","The BFG","2016","1","229","2","76759","2","239"
"tt6189022","Angel Has Fallen","2019","2","6846","2","76605","2","239"
"tt4332232","Fractured","2019","8","26442","2","52466","2","239"
"tt2002718","Machete Kills","2013","2","1675","2","74223","2","240"
"tt1321511","Oldboy","2013","2","490","2","68379","2","240"
"tt1860353","Turbo","2013","1","1659741","2","83153","2","241"
"tt4500922","Maze Runner: The Death Cure","2018","2","1226871","2","110515","2","241"
"tt2304933","The 5th Wave","2016","2","2128335","1","98939","2","242"
"tt1712261","Triple 9","2016","2","384825","2","65294","2","243"
"tt1800246","That Awkward Moment","2014","6","3230448","2","97333","2","246"
"tt2937898","A Most Violent Year","2014","2","1170855","2","66210","2","247"
"tt4438848","Neighbors 2: Sorority Rising","2016","6","831557","2","112718","2","247"
"tt4062536","Green Room","2015","9","1099918","2","106704","2","248"
"tt1893256","Redemption","2013","2","1140275","2","65409","2","251"
"tt5814060","The Nun","2018","9","2379028","1","116802","2","251"
"tt1860213","Dirty Grandpa","2016","6","563243","2","112491","2","255"
"tt3387520","Scary Stories to Tell in the Dark","2019","1","4217","2","59511","2","255"
"tt3882082","The Boy","2016","9","68587","2","79543","2","257"
"tt0121765","Star Wars: Episode II - Attack of the Clones","2002","2","184","2","634709","2","257"
"tt3794354","Sonic the Hedgehog","2020","2","1733778","2","82825","2","258"
"tt2005374","The Frozen Ground","2013","3","1960428","2","57676","2","258"
"tt1502407","Halloween","2018","3","337773","2","119747","2","261"
"tt4701182","Bumblebee","2018","2","1325899","2","135944","2","261"
"tt2039393","The Gambler","2014","3","1012501","2","65506","2","261"
"tt1598778","Contagion","2011","4","1752","2","278904","2","262"
"tt8364368","Crawl","2019","2","14960","2","65451","2","263"
"tt0800080","The Incredible Hulk","2008","2","504642","2","430533","2","264"
"tt1956620","Sex Tape","2014","6","440458","1","106865","2","264"
"tt6565702","X-Men: Dark Phoenix","2019","2","1334526","2","152004","2","265"
"tt4218572","Widows","2018","3","2588606","2","84928","2","265"
"tt5884052","Pokémon Detective Pikachu","2019","2","1224299","2","134363","2","266"
"tt3316948","American Ultra","2015","2","1294036","2","84060","2","270"
"tt7456310","Anna","2019","2","108","2","59392","2","270"
"tt1591095","Insidious","2010","9","1490123","2","276736","2","271"
"tt6924650","Midway","2019","2","386","2","63452","2","273"
"tt1711425","21 & Over","2013","6","601859","2","71742","2","276"
"tt2854926","Tag","2018","2","1762961","2","112086","2","277"
"tt3381008","The Brothers Grimsby","2016","2","504642","2","92411","2","277"
"tt5742374","You Were Never Really Here","2017","3","708903","2","102082","2","278"
"tt1726592","Before I Go to Sleep","2014","4","423626","2","71512","2","279"
"tt0435651","The Giver","2014","4","637518","2","111194","2","279"
"tt1702439","Safe Haven","2013","4","2120","2","103550","2","284"
"tt1025100","Gemini Man","2019","2","487","2","83350","2","285"
"tt1648190","The Dark Tower","2017","2","1064048","2","126606","2","287"
"tt3371366","Transformers: The Last Knight","2017","2","881","1","134164","2","288"
"tt2034800","The Great Wall","2016","2","955443","2","124209","2","289"
"tt2980592","The Guest","2014","2","1417392","2","90653","2","289"
"tt0848537","Epic","2013","1","917188","2","99143","2","296"
"tt4501244","Why Him?","2016","6","357453","2","100013","2","296"
"tt1418377","I, Frankenstein","2014","2","64181","1","78014","2","297"
"tt7040874","A Simple Favor","2018","6","82450","2","125936","2","301"
"tt1618434","Murder Mystery","2019","2","1760830","2","99925","2","301"
"tt4651520","Bad Moms","2016","6","601859","2","112826","2","303"
"tt3874544","The Boss Baby","2017","1","569891","2","107293","2","303"
"tt8772262","Midsommar","2019","4","4170048","2","192975","2","303"
"tt0120915","Star Wars: Episode I - The Phantom Menace","1999","2","184","2","722645","2","303"
"tt6450804","Terminator: Dark Fate","2019","2","1783265","2","145541","2","304"
"tt1524930","Vacation","2015","1","326246","2","98395","2","307"
"tt1488606","Triple Frontier","2019","2","1170855","2","105507","2","307"
"tt7975244","Jumanji: The Next Level","2019","2","440458","2","181428","2","309"
"tt0475290","Hail, Caesar!","2016","6","1054","2","123167","2","311"
"tt1854564","Percy Jackson: Sea of Monsters","2013","1","294457","2","109604","2","311"
"tt2101341","Dead Man Down","2013","2","649117","2","63666","2","311"
"tt0790628","The Incredible Burt Wonderstone","2013","6","769135","2","70545","2","314"
"tt3152624","Trainwreck","2015","6","31976","2","128631","2","316"
"tt1441395","Under the Skin","2013","4","322242","2","128560","2","321"
"tt1528854","Daddy's Home","2015","6","1890845","2","107221","2","322"
"tt8228288","The Platform","2019","9","2008067","2","157171","2","322"
"tt1491044","The Iceman","2012","5","1033517","2","69930","2","323"
"tt2231461","Rampage","2018","2","679031","2","141664","2","323"
"tt1235522","Broken City","2013","2","400441","2","75819","2","324"
"tt4786282","Lights Out","2016","4","2497546","2","113996","2","324"
"tt2388715","Oculus","2013","9","1093039","2","116552","2","327"
"tt1397280","Taken 2","2012","2","576298","2","287960","2","327"
"tt4094724","The Purge: Election Year","2016","2","218621","2","89338","2","329"
"tt1590193","The Commuter","2018","2","1429471","2","102227","2","330"
"tt2106361","Into the Storm","2014","2","702797","2","64705","2","330"
"tt2554274","Crimson Peak","2015","4","868219","2","128690","2","330"
"tt2387433","Dark Skies","2013","9","829820","2","70627","2","330"
"tt2561572","Get Hard","2015","6","1000113","2","121919","2","331"
"tt5140878","Annabelle: Creation","2017","9","2497546","2","111121","2","332"
"tt2387559","Delivery Man","2013","6","779433","2","74634","2","334"
"tt2568862","Going in Style","2017","6","103785","2","76033","2","336"
"tt5439796","Logan Lucky","2017","6","1752","2","128664","2","338"
"tt0882977","Snitch","2013","2","6846","2","82647","2","339"
"tt4263482","The Witch","2015","4","3211470","2","196951","2","339"
"tt1758830","This Is 40","2012","6","31976","2","126706","2","340"
"tt2170439","Horrible Bosses 2","2014","6","1890845","2","157118","2","347"
"tt3766354","The Equalizer 2","2018","2","298807","2","130544","2","348"
"tt1086772","Blended","2014","6","178997","2","118192","2","348"
"tt4779682","The Meg","2018","2","5509","2","147859","2","349"
"tt1259521","The Cabin in the Woods","2011","9","1206844","2","374147","2","354"
"tt1922777","Sinister","2012","9","220600","2","219997","2","354"
"tt8936646","Extraction","2020","2","1092087","2","151735","2","356"
"tt2203939","The Other Woman","2014","6","1024","2","130201","2","357"
"tt1517260","The Host","2013","2","629272","2","110402","2","360"
"tt1904996","Parker","2013","2","431","2","112881","2","360"
"tt1408253","Ride Along","2014","2","1103162","2","102442","2","363"
"tt3393786","Jack Reacher: Never Go Back","2016","2","1880","2","136779","2","364"
"tt7349950","It Chapter Two","2019","4","615592","2","203251","2","368"
"tt2873282","Red Sparrow","2018","2","1349376","2","163436","2","369"
"tt1538403","The Mortal Instruments: City of Bones","2013","2","958969","2","127332","2","371"
"tt5022702","Hush","2016","9","1093039","2","101932","2","371"
"tt1549920","The Last Stand","2013","2","453518","2","132641","2","375"
"tt1637725","Ted","2012","6","532235","2","566817","2","375"
"tt0458481","Frank Miller's Sin City: A Dame to Kill For","2014","2","1675","2","151679","2","384"
"tt2321549","The Babadook","2014","4","448768","2","194913","2","386"
"tt2709768","The Secret Life of Pets","2016","1","719208","2","181455","2","388"
"tt2199571","Run All Night","2015","2","1429471","2","101324","2","389"
"tt2180411","Into the Woods","2014","1","551128","2","131149","2","389"
"tt2503944","Burnt","2015","6","920274","2","105635","2","392"
"tt2017038","All Is Lost","2013","2","1170855","2","75724","2","392"
"tt1853739","You're Next","2011","3","1417392","2","87402","2","394"
"tt1446714","Prometheus","2012","1","631","2","565665","2","395"
"tt2172934","3 Days to Kill","2014","2","629334","2","87019","2","395"
"tt6806448","Fast & Furious Presents: Hobbs & Shaw","2019","2","500610","2","163621","2","401"
"tt0829150","Dracula Untold","2014","2","2411495","2","176040","2","402"
"tt1267297","Hercules","2014","2","711840","2","145210","2","410"
"tt5519340","Bright","2017","2","43742","2","167104","2","411"
"tt1365519","Tomb Raider","2018","2","1012385","2","188755","2","413"
"tt0365907","A Walk Among the Tombstones","2014","2","291082","2","111853","2","414"
"tt3062096","Inferno","2016","2","165","2","156958","2","414"
"tt7784604","Hereditary","2018","4","4170048","2","235078","2","417"
"tt1219827","Ghost in the Shell","2017","2","2782185","2","194276","2","421"
"tt6823368","Glass","2019","4","796117","2","204367","2","421"
"tt4046784","Maze Runner: The Scorch Trials","2015","2","1226871","2","219518","2","424"
"tt1964418","Tomorrowland","2015","2","83348","2","171022","2","428"
"tt2312718","Homefront","2013","2","1219","2","106450","2","431"
"tt1428538","Hansel & Gretel: Witch Hunters","2013","2","2482088","2","193854","2","440"
"tt2975578","The Purge: Anarchy","2014","2","218621","2","137244","2","445"
"tt2333784","The Expendables 3","2014","2","400850","2","168132","2","445"
"tt1682180","Stoker","2013","4","661791","2","102403","2","446"
"tt3063516","Jackass Presents: Bad Grandpa","2013","6","871860","2","88877","2","446"
"tt1206543","Out of the Furnace","2013","2","178376","2","105923","2","448"
"tt1351685","Jack the Giant Slayer","2013","1","1741","2","130960","2","455"
"tt2293640","Minions","2015","1","49633","2","210432","2","456"
"tt1700841","Sausage Party","2016","1","970447","2","174313","2","457"
"tt2316411","Enemy","2013","4","898288","2","165969","2","460"
"tt2191701","Grown Ups 2","2013","6","240797","1","139508","2","460"
"tt1924435","Let's Be Cops","2014","2","339004","2","126784","2","462"
"tt2094766","Assassin's Creed","2016","2","997291","2","184088","2","465"
"tt2404311","The Family","2013","6","108","2","109931","2","465"
"tt2241351","Money Monster","2016","3","149","2","93602","2","466"
"tt4881806","Jurassic World: Fallen Kingdom","2018","2","1291105","2","262793","2","471"
"tt0458339","Captain America: The First Avenger","2011","2","2653","2","732931","2","473"
"tt1355683","Black Mass","2015","5","178376","2","166830","2","475"
"tt4052882","The Shallows","2016","4","1429471","2","119022","2","475"
"tt2406566","Atomic Blonde","2017","2","500610","2","174231","2","476"
"tt3235888","It Follows","2014","9","1379002","2","208423","2","477"
"tt7798634","Ready or Not","2019","6","2419470","2","106105","2","477"
"tt2908446","The Divergent Series: Insurgent","2015","2","777881","2","216026","2","479"
"tt2935510","Ad Astra","2019","1","336695","2","193891","2","480"
"tt2637276","Ted 2","2015","6","532235","2","183105","2","481"
"tt0918940","The Legend of Tarzan","2016","2","946734","2","162294","2","484"
"tt1951265","The Hunger Games: Mockingjay - Part 1","2014","2","1349376","2","410411","2","485"
"tt2177771","The Monuments Men","2014","6","123","2","123997","2","486"
"tt2446980","Joy","2015","5","751102","2","127177","2","487"
"tt2798920","Annihilation","2018","1","307497","2","277449","2","505"
"tt0803096","Warcraft","2016","2","1512910","2","240246","2","515"
"tt2023587","Mama","2013","9","615592","2","168156","2","519"
"tt1489889","Central Intelligence","2016","2","1098493","2","157814","2","522"
"tt1205537","Jack Ryan: Shadow Recruit","2014","2","110","2","122242","2","525"
"tt5164214","Ocean's Eight","2018","2","2657","2","182769","2","527"
"tt2226417","Insidious: Chapter 2","2013","9","1490123","2","154065","2","543"
"tt2316204","Alien: Covenant","2017","9","631","2","252038","2","544"
"tt6857112","Us","2019","9","1443502","2","220997","2","551"
"tt1939659","Carrie","2013","4","5303","2","132605","2","552"
"tt2557490","A Million Ways to Die in the West","2014","6","532235","2","175540","2","555"
"tt1335975","47 Ronin","2013","2","727754","2","145058","2","558"
"tt1411250","Riddick","2013","2","878638","2","153451","2","571"
"tt3402236","Murder on the Orient Express","2017","3","110","2","209990","2","576"
"tt3631112","The Girl on the Train","2016","3","853238","2","167564","2","580"
"tt1229340","Anchorman 2: The Legend Continues","2013","6","570912","2","167746","2","593"
"tt1951266","The Hunger Games: Mockingjay - Part 2","2015","2","1349376","2","283322","2","596"
"tt4196776","Jason Bourne","2016","2","339030","2","206641","2","607"
"tt5109784","Mother!","2017","4","4716","2","188954","2","612"
"tt2126355","San Andreas","2015","2","679031","2","210689","2","612"
"tt4630562","The Fate of the Furious","2017","2","336620","2","202402","2","615"
"tt2446042","Taken 3","2014","2","576298","2","177782","2","619"
"tt1321870","Gangster Squad","2013","2","281508","2","205543","2","632"
"tt1204975","Last Vegas","2013","6","5509","2","127613","2","638"
"tt1291150","Teenage Mutant Ninja Turtles","2014","2","509448","2","200013","2","649"
"tt1706620","Snowpiercer","2013","2","94435","2","314496","2","661"
"tt1583421","G.I. Joe: Retaliation","2013","2","160840","2","172381","2","669"
"tt1340138","Terminator Genisys","2015","2","851930","2","257873","2","674"
"tt2283362","Jumanji: Welcome to the Jungle","2017","2","440458","2","315333","2","675"
"tt5442430","Life","2017","9","1174251","2","205617","2","677"
"tt1731141","Ender's Game","2013","2","4303","2","222140","2","682"
"tt1288558","Evil Dead","2013","2","1793079","2","155864","2","684"
"tt2209764","Transcendence","2014","2","2892","2","215729","2","692"
"tt3110958","Now You See Me 2","2016","2","160840","2","245992","2","699"
"tt2229499","Don Jon","2013","6","330687","2","227620","2","728"
"tt3731562","Kong: Skull Island","2017","2","3611349","2","265631","2","728"
"tt2357129","Jobs","2013","5","827750","2","93335","2","738"
"tt2234155","The Internship","2013","6","506613","2","188443","2","748"
"tt2004420","Neighbors","2014","6","831557","2","284757","2","765"
"tt7713068","Birds of Prey: And the Fantabulous Emancipation of One Harley Quinn","2020","2","4014166","2","156297","2","776"
"tt0974015","Justice League","2017","2","811583","2","378204","2","776"
"tt4975722","Moonlight","2016","4","1503575","2","269645","2","797"
"tt2381941","Focus","2015","6","720135","2","216015","2","806"
"tt1980209","Pain & Gain","2013","2","881","2","199781","2","846"
"tt2788710","The Interview","2014","2","1698571","2","304683","2","852"
"tt1270797","Venom","2018","2","281508","2","355012","2","882"
"tt1210819","The Lone Ranger","2013","2","893659","2","220074","2","884"
"tt1234721","RoboCop","2014","2","655683","2","215183","2","884"
"tt1253863","300: Rise of an Empire","2014","2","1729171","2","279255","2","885"
"tt1272878","2 Guns","2013","2","466349","2","195095","2","894"
"tt2109248","Transformers: Age of Extinction","2014","2","881","2","296730","2","903"
"tt1623205","Oz the Great and Powerful","2013","1","600","2","198312","2","910"
"tt1211956","Escape Plan","2013","2","405632","2","225839","2","927"
"tt2334879","White House Down","2013","2","386","2","205089","2","929"
"tt2737304","Bird Box","2018","9","81540","2","274735","2","976"
"tt1951261","The Hangover Part III","2013","6","680846","2","291262","2","1105"
"tt1396484","It","2017","9","615592","2","454512","2","1185"
"tt2872732","Lucy","2014","2","108","2","442096","2","1204"
"tt1245492","This Is the End","2013","6","1698571","2","381634","2","1281"
"tt1430132","The Wolverine","2013","2","3506","2","426777","2","1419"
"tt0831387","Godzilla","2014","2","2284484","2","372652","2","1445"
"tt1386697","Suicide Squad","2016","2","43742","2","594669","2","1587"
"tt1535108","Elysium","2013","2","88955","2","417082","2","1593"
"tt2975590","Batman v Superman: Dawn of Justice","2016","2","811583","2","619246","2","1659"
"tt0065207","Where Eagles Dare","1968","2","404606","3","51468","1","103"
"tt7315484","The Silence","2019","4","502954","1","36831","1","104"
"tt3181822","The Boy Next Door","2015","15","3418","1","37779","1","106"
"tt5246700","How It Ends","2018","2","1270033","1","44157","1","107"
"tt0983946","Fantasy Island","2020","2","905592","1","34004","1","111"
"tt0498381","Rings","2017","4","1279573","1","37551","1","117"
"tt1540011","Blair Witch","2016","9","1417392","1","41063","1","121"
"tt1758810","The Snowman","2017","3","19247","1","57782","1","135"
"tt1204977","Ouija","2014","9","925482","1","47604","1","146"
"tt1608290","Zoolander 2","2016","2","1774","1","64342","1","167"
"tt3605418","Knock Knock","2015","4","744834","1","82362","1","171"
"tt1043726","The Legend of Hercules","2014","2","1317","1","52381","1","214"
